http://dbpedia.org/resource/Street_Art,5,,
http://dbpedia.org/resource/Street_photography,5,,
http://dbpedia.org/resource/Collagist,5,,
http://dbpedia.org/resource/New_Media,5,,
http://dbpedia.org/resource/Collecting,5,,
http://dbpedia.org/resource/Metalworking,5,,
http://dbpedia.org/resource/Socioeconomics,5,,
http://dbpedia.org/resource/Ink_and_wash_painting,5,,
http://dbpedia.org/resource/Animator,5,,
http://dbpedia.org/resource/Film_director,5,,
http://dbpedia.org/resource/Interior_Design,5,,
http://dbpedia.org/resource/Caricaturist,5,,
http://dbpedia.org/resource/Cartooning,5,,
http://dbpedia.org/resource/Monetary_theory,5,,
http://dbpedia.org/resource/Politics,5,,
http://dbpedia.org/resource/Art_director,5,,
http://dbpedia.org/resource/Marketing,5,,
http://dbpedia.org/resource/Designer,5,,
http://dbpedia.org/resource/Textile_design,5,,
http://dbpedia.org/resource/Visual_poetry,5,,
http://dbpedia.org/resource/Watercolourist,5,,
http://dbpedia.org/resource/Regional_science,5,,
http://dbpedia.org/resource/Art_critic,5,,
http://dbpedia.org/resource/Printing,5,,
http://dbpedia.org/resource/Contemporary_Artist,5,,
http://dbpedia.org/resource/Print_making,5,,
http://dbpedia.org/resource/Electronic_art,5,,
http://dbpedia.org/resource/Illustrations,5,,
http://dbpedia.org/resource/Public_policy,5,,
http://dbpedia.org/resource/Sketch_(drawing),5,,
http://dbpedia.org/resource/Social_Practice,5,,
http://dbpedia.org/resource/Theatre_director,5,,
http://dbpedia.org/resource/Drawings,4,,
http://dbpedia.org/resource/Neon,4,,
http://dbpedia.org/resource/Bristol_underground_scene,4,,
http://dbpedia.org/resource/Editing,4,,
http://dbpedia.org/resource/Portraits,4,,
http://dbpedia.org/resource/Visual_Arts,4,,
http://dbpedia.org/resource/Fashion_photography,4,,
http://dbpedia.org/resource/Multimedia_art,4,,
http://dbpedia.org/resource/Environmental_art,4,,
http://dbpedia.org/resource/Psychology,4,,
http://dbpedia.org/resource/Spray_paint_art,4,,
http://dbpedia.org/resource/International_development,4,,
http://dbpedia.org/resource/Virtual_reality,4,,
http://dbpedia.org/resource/Fashion,4,,
http://dbpedia.org/resource/Mathematics,4,,
http://dbpedia.org/resource/Mosaics,4,,
http://dbpedia.org/resource/Tattoo,4,,
http://dbpedia.org/resource/History_painting,4,,
http://dbpedia.org/resource/Public_choice_theory,4,,
http://dbpedia.org/resource/Monetary_policy,4,,
http://dbpedia.org/resource/Ornithology,4,,
http://dbpedia.org/resource/Intaglio_(printmaking),4,,
http://dbpedia.org/resource/Heterodox_economics,4,,
http://dbpedia.org/resource/Paintings,4,,
http://dbpedia.org/resource/Papermaking,4,,
http://dbpedia.org/resource/Photomontage,4,,
http://dbpedia.org/resource/Accounting,4,,
http://dbpedia.org/resource/Botanical_illustrator,4,,
http://dbpedia.org/resource/Cartoon,4,,
http://dbpedia.org/resource/Epistemology,4,,
http://dbpedia.org/resource/Feminist_Economics,4,,
http://dbpedia.org/resource/Feminist_art,4,,
http://dbpedia.org/resource/Poster,4,,
http://dbpedia.org/resource/Textiles,4,,
http://dbpedia.org/resource/Set_design,4,,
http://dbpedia.org/resource/Jeweler,4,,
http://dbpedia.org/resource/Furniture_Design,4,,
http://dbpedia.org/resource/Fashion_design,4,,
http://dbpedia.org/resource/Modern_Art,4,,
http://dbpedia.org/resource/Musical_composition,4,,
http://dbpedia.org/resource/Political_cartoon,4,,
http://dbpedia.org/resource/Architectural_sculpture,4,,
http://dbpedia.org/resource/Environmental_Economics,4,,
http://dbpedia.org/resource/Public_Finance,4,,
http://dbpedia.org/resource/Japanese_painting,4,,
http://dbpedia.org/resource/Shan_shui,4,,
http://dbpedia.org/resource/Posters,4,,
http://dbpedia.org/resource/Woodblock_printing,4,,
http://dbpedia.org/resource/War_art,4,,
http://dbpedia.org/resource/General_equilibrium,4,,
http://dbpedia.org/resource/Game_Theory,4,,
http://dbpedia.org/resource/Pastels,4,,
http://dbpedia.org/resource/International_Development,4,,
http://dbpedia.org/resource/International_finance,4,,
http://dbpedia.org/resource/Multimedia_artist,4,,
http://dbpedia.org/resource/Bronze_sculpture,4,,
http://dbpedia.org/resource/Public_Economics,4,,
http://dbpedia.org/resource/Fiction,4,,
http://dbpedia.org/resource/Technology,4,,
http://dbpedia.org/resource/Vitreous_enamel,4,,
http://dbpedia.org/resource/Art_photography,4,,
http://dbpedia.org/resource/Realism_(arts),4,,
http://dbpedia.org/resource/Minimalism,4,,
http://dbpedia.org/resource/Beadwork,4,,
http://dbpedia.org/resource/Bonsai,4,,
http://dbpedia.org/resource/Miniaturist,4,,
http://dbpedia.org/resource/Industrial_economics,4,,
http://dbpedia.org/resource/Artists'_books,4,,
http://dbpedia.org/resource/Documentary_photography,4,,
http://dbpedia.org/resource/Impressionism,4,,
http://dbpedia.org/resource/Decorative_Arts,4,,
http://dbpedia.org/resource/Architectural_history,4,,
http://dbpedia.org/resource/Evolutionary_economics,4,,
http://dbpedia.org/resource/Labour_Economics,4,,
http://dbpedia.org/resource/Medalist,4,,
http://dbpedia.org/resource/Publishing,4,,
http://dbpedia.org/resource/Interior_design,4,,
http://dbpedia.org/resource/War_artist,4,,
http://dbpedia.org/resource/Lithographer,3,,
http://dbpedia.org/resource/Operations_Management,3,,
http://dbpedia.org/resource/Acrylic_paint,3,,
http://dbpedia.org/resource/Behavioral_Economics,3,,
http://dbpedia.org/resource/Chinese_painting,3,,
http://dbpedia.org/resource/Comics_artist,3,,
http://dbpedia.org/resource/Ecological_economics,3,,
http://dbpedia.org/resource/Iconography,3,,
http://dbpedia.org/resource/Journalist,3,,
http://dbpedia.org/resource/General_equilibrium_theory,3,,
http://dbpedia.org/resource/Innovation,3,,
http://dbpedia.org/resource/Social_economy,3,,
http://dbpedia.org/resource/Woodworking,3,,
http://dbpedia.org/resource/Graffiti_art,3,,
http://dbpedia.org/resource/Mixed-media,3,,
http://dbpedia.org/resource/Light_art,3,,
http://dbpedia.org/resource/Papercutting,3,,
http://dbpedia.org/resource/Performer,3,,
http://dbpedia.org/resource/Business_economics,3,,
http://dbpedia.org/resource/Cityscape,3,,
http://dbpedia.org/resource/Spoken_Word,3,,
http://dbpedia.org/resource/Kinetic_art,3,,
http://dbpedia.org/resource/Sound_Art,3,,
http://dbpedia.org/resource/Visual_arts_education,3,,
http://dbpedia.org/resource/Breakdance,3,,
http://dbpedia.org/resource/Art_installation,3,,
http://dbpedia.org/resource/Art_historian,3,,
http://dbpedia.org/resource/Set_designer,3,,
http://dbpedia.org/resource/Marxian_economics,3,,
http://dbpedia.org/resource/Military_art,3,,
http://dbpedia.org/resource/Nihonga,3,,
http://dbpedia.org/resource/Bara_(genre),3,,
http://dbpedia.org/resource/Site-specific_art,3,,
http://dbpedia.org/resource/Furniture,3,,
http://dbpedia.org/resource/Social_practice,3,,
http://dbpedia.org/resource/Visual_novel,3,,
http://dbpedia.org/resource/Silversmithing,3,,
http://dbpedia.org/resource/Ceramicist,3,,
http://dbpedia.org/resource/Scenic_Design,3,,
http://dbpedia.org/resource/Children's_books,3,,
http://dbpedia.org/resource/Demography,3,,
http://dbpedia.org/resource/Law,3,,
http://dbpedia.org/resource/Outsider_art,3,,
http://dbpedia.org/resource/Botanist,3,,
http://dbpedia.org/resource/Business,3,,
http://dbpedia.org/resource/Icon,3,,
http://dbpedia.org/resource/Image,3,,
http://dbpedia.org/resource/Singing,3,,
http://dbpedia.org/resource/Film_maker,3,,
http://dbpedia.org/resource/Serigraphy,3,,
http://dbpedia.org/resource/Management,3,,
http://dbpedia.org/resource/Creative_Director,3,,
http://dbpedia.org/resource/Type_design,3,,
http://dbpedia.org/resource/Woodcuts,3,,
http://dbpedia.org/resource/Lawyer,3,,
http://dbpedia.org/resource/Body_painting,3,,
http://dbpedia.org/resource/Concrete_art,3,,
http://dbpedia.org/resource/Spirituality,3,,
http://dbpedia.org/resource/Fashion_designer,3,,
http://dbpedia.org/resource/Ink_wash_painting,3,,
http://dbpedia.org/resource/Urban_Design,3,,
http://dbpedia.org/resource/Metalwork,3,,
http://dbpedia.org/resource/Fashion_Design,3,,
http://dbpedia.org/resource/Happening,3,,
http://dbpedia.org/resource/Modern_dance,3,,
http://dbpedia.org/resource/Botanical_illustration,3,,
http://dbpedia.org/resource/Comedian,3,,
http://dbpedia.org/resource/Encaustic_painting,3,,
http://dbpedia.org/resource/Engineering,3,,
http://dbpedia.org/resource/Landscape_photography,3,,
http://dbpedia.org/resource/Indian_Classical_Dance,3,,
http://dbpedia.org/resource/Portrait_Painting,3,,
http://dbpedia.org/resource/Marine_painting,3,,
http://dbpedia.org/resource/Architectural_theory,3,,
http://dbpedia.org/resource/Cartoons,3,,
http://dbpedia.org/resource/Comic_books,3,,
http://dbpedia.org/resource/Generative_art,3,,
http://dbpedia.org/resource/Social_practice_(art),3,,
http://dbpedia.org/resource/Sound_artist,3,,
http://dbpedia.org/resource/Austrian_economics,3,,
http://dbpedia.org/resource/Law_and_Economics,3,,
http://dbpedia.org/resource/Economic_Development,3,,
http://dbpedia.org/resource/Productivity,3,,
http://dbpedia.org/resource/International_Trade,3,,
http://dbpedia.org/resource/Theater,3,,
http://dbpedia.org/resource/Visual_music,3,,
http://dbpedia.org/resource/Economics_of_education,3,,
http://dbpedia.org/resource/Gouache,3,,
http://dbpedia.org/resource/Screen_printing,3,,
http://dbpedia.org/resource/Pastelist,3,,
http://dbpedia.org/resource/Modernism,3,,
http://dbpedia.org/resource/Music_video,3,,
http://dbpedia.org/resource/Oil,3,,
http://dbpedia.org/resource/Strategy,3,,
http://dbpedia.org/resource/Tape_art,3,,
http://dbpedia.org/resource/Fine-art_photography,3,,
http://dbpedia.org/resource/Transport_economics,3,,
http://dbpedia.org/resource/Perfumery,3,,
http://dbpedia.org/resource/Stage_design,3,,
http://dbpedia.org/resource/Collages,3,,
http://dbpedia.org/resource/Ceramic,3,,
http://dbpedia.org/resource/Fashion_illustration,3,,
http://dbpedia.org/resource/Regulatory_economics,3,,
http://dbpedia.org/resource/Digital_media,3,,
http://dbpedia.org/resource/Model_(art),3,,
http://dbpedia.org/resource/Advertising,3,,
http://dbpedia.org/resource/Art_Education,3,,
http://dbpedia.org/resource/Avant-garde,3,,
http://dbpedia.org/resource/Cultural_economics,3,,
http://dbpedia.org/resource/Experimental_music,3,,
http://dbpedia.org/resource/Illuminated_manuscript,3,,
http://dbpedia.org/resource/Stone_carving,3,,
http://dbpedia.org/resource/Goldsmith,3,,
http://dbpedia.org/resource/Jewellery,3,,
http://dbpedia.org/resource/Found_object,3,,
http://dbpedia.org/resource/Genre_painting,3,,
http://dbpedia.org/resource/Chinese_Abstraction,3,,
http://dbpedia.org/resource/Fantasy,2,,
http://dbpedia.org/resource/Make-up_artist,2,,
http://dbpedia.org/resource/Rational_choice_theory,2,,
http://dbpedia.org/resource/Religious_art,2,,
http://dbpedia.org/resource/Photorealistic,2,,
http://dbpedia.org/resource/Political_Science,2,,
http://dbpedia.org/resource/Actress,2,,
http://dbpedia.org/resource/Computer_graphics,2,,
http://dbpedia.org/resource/Craft,2,,
http://dbpedia.org/resource/Race_relations,2,,
http://dbpedia.org/resource/Sovereign_debt,2,,
http://dbpedia.org/resource/Figure_drawing,2,,
http://dbpedia.org/resource/Methodology,2,,
http://dbpedia.org/resource/Shock_art,2,,
http://dbpedia.org/resource/Socialist_economics,2,,
http://dbpedia.org/resource/Comic_Books,2,,
http://dbpedia.org/resource/VJ_(video_performance_artist),2,,
http://dbpedia.org/resource/Media_artist,2,,
http://dbpedia.org/resource/Game_studies,2,,
http://dbpedia.org/resource/Regional_Science,2,,
http://dbpedia.org/resource/Relief,2,,
http://dbpedia.org/resource/Screenwriting,2,,
http://dbpedia.org/resource/OCAD,2,,
http://dbpedia.org/resource/Aesthetics,2,,
http://dbpedia.org/resource/Computer_art,2,,
http://dbpedia.org/resource/Protest_art,2,,
http://dbpedia.org/resource/Publisher,2,,
http://dbpedia.org/resource/Quillwork,2,,
http://dbpedia.org/resource/Sgraffito,2,,
http://dbpedia.org/resource/Investment,2,,
http://dbpedia.org/resource/Postinternet,2,,
http://dbpedia.org/resource/Postmodernism,2,,
http://dbpedia.org/resource/Supply_chain_management,2,,
http://dbpedia.org/resource/United_States,2,,
http://dbpedia.org/resource/Watercolour_painting,2,,
http://dbpedia.org/resource/Play_writing,2,,
http://dbpedia.org/resource/Property_rights,2,,
http://dbpedia.org/resource/Mural_Painting,2,,
http://dbpedia.org/resource/Album_art,2,,
http://dbpedia.org/resource/Lighting_Design,2,,
http://dbpedia.org/resource/Economic_Growth,2,,
http://dbpedia.org/resource/Ledger_art,2,,
http://dbpedia.org/resource/Poetry_slam,2,,
http://dbpedia.org/resource/Cartographer,2,,
http://dbpedia.org/resource/Impressionist,2,,
http://dbpedia.org/resource/Landscapes,2,,
http://dbpedia.org/resource/Intellectual_history,2,,
http://dbpedia.org/resource/Social_documentary_photography,2,,
http://dbpedia.org/resource/Theatrical_producer,2,,
http://dbpedia.org/resource/Music_Composition,2,,
http://dbpedia.org/resource/Watercolors,2,,
http://dbpedia.org/resource/Librarian,2,,
http://dbpedia.org/resource/Machine_Learning,2,,
http://dbpedia.org/resource/Monetary_Policy,2,,
http://dbpedia.org/resource/Archaeologist,2,,
http://dbpedia.org/resource/Augmented_reality,2,,
http://dbpedia.org/resource/Austrian_School,2,,
http://dbpedia.org/resource/Constitutional_economics,2,,
http://dbpedia.org/resource/Economic_forecasting,2,,
http://dbpedia.org/resource/Enamel_paint,2,,
http://dbpedia.org/resource/Energy_economics,2,,
http://dbpedia.org/resource/Experimental_theatre,2,,
http://dbpedia.org/resource/Expressionism,2,,
http://dbpedia.org/resource/Public_Policy,2,,
http://dbpedia.org/resource/Storytelling,2,,
http://dbpedia.org/resource/Glazier,2,,
http://dbpedia.org/resource/Historian,2,,
http://dbpedia.org/resource/International_Business,2,,
http://dbpedia.org/resource/Webcomic,2,,
http://dbpedia.org/resource/Microeconomic_theory,2,,
http://dbpedia.org/resource/Textile_artist,2,,
http://dbpedia.org/resource/Role-playing_game,2,,
http://dbpedia.org/resource/Academic,2,,
http://dbpedia.org/resource/Archeology,2,,
http://dbpedia.org/resource/Bayesian_econometrics,2,,
http://dbpedia.org/resource/Carving,2,,
http://dbpedia.org/resource/Contemporary_Indigenous_Australian_art,2,,
http://dbpedia.org/resource/Corporate_governance,2,,
http://dbpedia.org/resource/Entrepreneurial_economics,2,,
http://dbpedia.org/resource/Holography,2,,
http://dbpedia.org/resource/Radio_art,2,,
http://dbpedia.org/resource/Statistician,2,,
http://dbpedia.org/resource/Social_policy,2,,
http://dbpedia.org/resource/Textile_Design,2,,
http://dbpedia.org/resource/Trade,2,,
http://dbpedia.org/resource/Videography,2,,
http://dbpedia.org/resource/Historical_painting,2,,
http://dbpedia.org/resource/International_affairs,2,,
http://dbpedia.org/resource/Maritime_art,2,,
http://dbpedia.org/resource/Religious_painting,2,,
http://dbpedia.org/resource/Theatre_design,2,,
http://dbpedia.org/resource/Watercolorist,2,,
http://dbpedia.org/resource/Resource_economics,2,,
http://dbpedia.org/resource/Monoprinting,2,,
